URL,Percentil 95 (ms),Fecha y Hora
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1338.3999999999999,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/debt-types,1329.7499999999995,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/instrument-issuers,11469.65,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bond-payment-forecast,113.0,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bond-screener,1120.4499999999996,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1364.4,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1310.5,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bond-laws,1123.35,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1350.6,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/currencies,1246.9999999999993,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1360.9,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1294.25,2024-12-06 17:08:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,127.60000000000001,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,4839.549999999999,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1245.6,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/yield-curves,1146.6,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,44562.54999999999,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1307.75,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-11&type=bond&limit=10&query=al30,1384.8499999999995,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1257.6,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,144.29999999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/investments/1/metrics,144.0,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,150.04999999999993,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/investments/,109.0,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/instrument-issuers,7093.249999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bond-laws,966.7499999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bond-payment-forecast,110.0,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bond-screener,1295.0,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1300.5,2024-12-11 10:36:00
